poses-11-20-fixed
image_original_filename;slug;english_name;sanskrit_name;sanskrit_name_simplified;short_description;description;benefits;cautions;contraindications;step_by_step;alignment_cues;modifications;variations;tags;equipment;difficulty;pose_type;primary_focus;secondary_focus;duration_hint_seconds;is_peak_pose;is_warmup;is_cooldown;is_bilateral;status;meta_title;meta_description;image_alt;image_alt
FLOW-15-16-17-18.011.png;seated-relaxed-pose;Relaxed Seated Pose;Sukhasana;Sukhasana;A relaxed seated posture for grounding and rest.;This simple seated pose encourages relaxation, breath awareness, and gentle spinal alignment.;Promotes calm|Supports posture|Enhances breath awareness;Avoid slouching|Support hips if needed;Hip discomfort|Knee pain;Sit comfortably|Cross legs|Rest hands;Lengthen spine|Soften shoulders;Sit on block;Easy seated pose;seated|restorative|grounding;yoga mat;beginner;seated;mind;spine|breath;30;false;true;true;true;published;Relaxed Seated Pose Guide;A gentle seated posture for grounding and calm.;Yoga practitioner sitting in a relaxed seated pose.;
FLOW-15-16-17-18.012.png;seated-forward-fold-one-leg;Seated One-Leg Forward Fold;Janu Sirsasana;Janu Sirsasana;A seated forward fold focusing on one leg.;This pose stretches the hamstrings while calming the nervous system and improving focus.;Stretches hamstrings|Calms mind|Improves flexibility;Avoid rounding spine;Hamstring injury|Lower back pain;Extend one leg|Fold forward over leg;Lengthen spine|Relax neck;Use strap;Gentle forward fold;seated|forward-fold|hamstrings;yoga mat;beginner;seated;hamstrings;spine|mind;45;false;false;true;true;published;Seated One-Leg Forward Fold Guide;Learn how to safely practice Janu Sirsasana.;Yoga practitioner performing Janu Sirsasana.;
FLOW-15-16-17-18.013.png;seated-forward-fold-deep;Deep Seated Forward Fold;Janu Sirsasana Variation;Janu Sirsasana Variation;A deeper variation of a seated forward fold.;This variation emphasizes surrender and deeper release in the spine and legs.;Deepens stretch|Encourages introspection|Releases tension;Do not force depth;Hamstring injury|Back pain;Fold deeper|Relax torso;Soften breath|Release jaw;Support torso with bolster;Restorative forward fold;seated|forward-fold|restorative;yoga mat;intermediate;seated;spine;hamstrings|mind;60;false;false;true;true;published;Deep Seated Forward Fold Guide;Explore a deeper seated forward fold variation.;Yoga practitioner holding a deep seated forward fold.;Yoga practitioner performing Staff Pose.
FLOW-15-16-17-18.014.png;seated-side-stretch-bind;Bound Seated Side Stretch;Parivrtta Janu Sirsasana;Parivrtta Janu Sirsasana;A seated side stretch with a bind.;This pose combines lateral stretch and gentle rotation to open the side body.;Stretches side body|Improves spinal mobility;Avoid collapsing chest;Lower back pain;Reach over extended leg|Bind foot;Lift through ribs|Rotate chest;Use strap;Side stretch without bind;seated|side-stretch|spine;yoga mat;intermediate;seated;side body;spine|shoulders;40;false;false;false;true;published;Bound Seated Side Stretch Guide;A deeper seated side stretch for spinal mobility.;Yoga practitioner performing a bound seated side stretch.;
FLOW-15-16-17-18.015.png;seated-knee-hug;Seated Knee Hug Pose;Apanasana Seated;Apanasana Seated;A grounding seated pose hugging one knee.;This pose gently massages the spine and promotes grounding.;Releases lower back|Improves digestion|Calms nervous system;Avoid rounding excessively;Knee injury;Hug knee toward chest;Sit tall|Relax shoulders;Hold behind thigh;Gentle hug variation;seated|grounding|release;yoga mat;beginner;seated;lower back;hips|spine;30;false;true;true;true;published;Seated Knee Hug Pose Guide;A gentle seated pose for grounding and release.;Yoga practitioner performing a seated knee hug.;
FLOW-15-16-17-18.016.png;seated-spinal-twist;Seated Spinal Twist;Ardha Matsyendrasana;Ardha Matsyendrasana;A classic seated twist for spinal mobility.;This pose improves rotation, posture, and digestion.;Improves spinal mobility|Aids digestion|Releases tension;Avoid forcing twist;Spinal injury;Bend knee|Twist toward knee;Lengthen spine first;Use block;Gentle twist;seated|twist|spine;yoga mat;beginner;seated;spine;hips|abdomen;30;false;true;false;true;published;Seated Spinal Twist Guide;Learn a safe seated spinal twist.;Yoga practitioner demonstrating Ardha Matsyendrasana.;
FLOW-15-16-17-18.017.png;seated-forward-fold-knee-bent;Seated Forward Fold with Bent Knee;Janu Sirsasana Soft;Janu Sirsasana Soft;A softer forward fold with bent knee.;This variation reduces intensity while maintaining spinal length.;Gentle hamstring stretch|Calms mind;Avoid collapsing chest;Knee pain;Fold with bent knee;Lengthen spine|Relax neck;Use bolster;Restorative fold;seated|forward-fold|gentle;yoga mat;beginner;seated;hamstrings;spine|mind;45;false;false;true;true;published;Gentle Seated Forward Fold Guide;A softer approach to seated forward folds.;Yoga practitioner performing a gentle seated forward fold.;
FLOW-15-16-17-18.018.png;hero-pose;Hero Pose;Virasana;Virasana;A kneeling seated pose for grounding and posture.;This pose stretches the thighs and improves spinal alignment.;Improves posture|Stretches thighs|Enhances focus;Support knees and ankles;Knee injury;Kneel with hips between heels;Sit tall|Relax shoulders;Sit on block;Reclined hero;kneeling|seated|foundation;yoga mat;beginner;kneeling;posture;thighs|knees;45;false;true;false;true;published;Hero Pose Guide;Learn how to practice Virasana safely.;Yoga practitioner seated in Hero Pose.;
FLOW-15-16-17-18.019.png;seated-forward-fold-prayer;Seated Forward Fold with Open Arms;Forward Fold Arm Opening;Forward Fold Arm Opening;A forward fold emphasizing shoulder opening.;This variation releases tension in shoulders while folding.;Opens shoulders|Releases spine;Avoid shoulder strain;Shoulder injury;Fold forward|Open arms wide;Relax neck|Breathe evenly;Hands on floor;Classic fold;seated|forward-fold|shoulders;yoga mat;intermediate;seated;shoulders;spine|hamstrings;40;false;false;false;true;published;Seated Forward Fold Arm Opening Guide;Add shoulder release to your forward fold.;Yoga practitioner performing a seated fold with open arms.;
FLOW-15-16-17-18.020.png;hero-pose-back-view;Hero Pose Back View;Virasana Back;Virasana Back;A rear view of Hero Pose emphasizing alignment.;This view highlights spinal alignment and grounded posture.;Improves posture|Enhances awareness;Support knees;Knee injury;Sit in Virasana;Lengthen spine|Relax shoulders;Use block;Easy seat;kneeling|posture|alignment;yoga mat;beginner;kneeling;posture;spine|hips;45;false;true;false;true;published;Hero Pose Alignment Guide;Understand proper alignment in Hero Pose.;Yoga practitioner seated in Hero Pose viewed from behind.;
