poses-11-20-fixed
image_original_filename;slug;english_name;sanskrit_name;sanskrit_name_simplified;short_description;description;benefits;cautions;contraindications;step_by_step;alignment_cues;modifications;variations;tags;equipment;difficulty;pose_type;primary_focus;secondary_focus;duration_hint_seconds;is_peak_pose;is_warmup;is_cooldown;is_bilateral;status;meta_title;meta_description;image_alt;image_alt
FLOW-15-16-17-18.021.png;kneeling-prayer-pose;Kneeling Prayer Pose;Anjali Mudra Vajrasana;Vajrasana;A kneeling seated posture with hands at heart center.;This kneeling posture promotes grounding and upright posture while encouraging breath awareness and mental focus.;Improves posture|Enhances focus|Supports digestion;Avoid compressing knees;Knee injuries|Ankle pain;Sit on heels|Bring palms together at chest|Lengthen spine;Lift crown of head|Relax shoulders;Sit on a block;Kneeling prayer variation;kneeling|grounding|meditation;yoga mat;beginner;kneeling;spine;breath|mind;30;false;true;true;true;published;Kneeling Prayer Pose Guide;A grounding kneeling posture for centering and breath awareness.;Yoga practitioner in kneeling prayer pose.;
FLOW-15-16-17-18.022.png;kneeling-neutral-pose;Kneeling Neutral Pose;Vajrasana Neutral;Vajrasana;A neutral kneeling posture for spinal awareness.;This simple kneeling pose allows the practitioner to observe posture, breath, and alignment without effort.;Improves awareness|Supports posture;Avoid slouching;Knee pain;Sit on heels|Hands on thighs|Spine neutral;Soften jaw|Relax breath;Use cushion under hips;Neutral kneeling seat;kneeling|posture|awareness;yoga mat;beginner;kneeling;spine;posture|breath;30;false;true;true;true;published;Neutral Kneeling Pose;A simple kneeling pose to reset posture.;Yoga practitioner seated in neutral kneeling pose.;
FLOW-15-16-17-18.023.png;cat-pose;Cat Pose;Marjaryasana;Marjaryasana;A spinal flexion pose that stretches the back body.;This pose gently rounds the spine, releasing tension in the back and neck while coordinating breath and movement.;Releases spine|Stretches back|Improves mobility;Avoid collapsing shoulders;Severe spinal injury;Exhale|Round spine|Tuck chin;Press hands down|Engage core;Reduce range;Gentle cat stretch;kneeling|spine|flexion;yoga mat;beginner;kneeling;spine;neck|back;20;false;true;false;true;published;Cat Pose (Marjaryasana);Learn how to safely practice Cat Pose.;Yoga practitioner performing Cat Pose.;Yoga practitioner performing Staff Pose.
FLOW-15-16-17-18.024.png;cow-pose;Cow Pose;Bitilasana;Bitilasana;A spinal extension pose that opens the chest.;Cow Pose creates space in the front body while improving spinal awareness and breath flow.;Opens chest|Improves mobility|Enhances breath;Avoid compressing lower back;Lower back pain;Inhale|Drop belly|Lift chest;Broaden collarbones|Engage legs;Limit extension;Gentle cow variation;kneeling|spine|extension;yoga mat;beginner;kneeling;spine;chest|abdomen;20;false;true;false;true;published;Cow Pose (Bitilasana);A gentle spinal extension for mobility.;Yoga practitioner in Cow Pose.;
FLOW-15-16-17-18.025.png;childs-pose;Child’s Pose;Balasana;Balasana;A deeply restorative forward fold.;Child’s Pose allows the body to rest, calming the nervous system and gently stretching the spine.;Calms mind|Relieves stress|Gently stretches back;Support knees if needed;Knee injuries;Sit hips to heels|Fold forward|Extend arms;Relax neck|Soften breath;Use bolster;Resting child pose;kneeling|restorative|forward-fold;yoga mat;beginner;kneeling;spine;hips|mind;60;false;true;true;true;published;Child’s Pose Guide;A restorative pose for rest and relaxation.;Yoga practitioner resting in Child’s Pose.;
FLOW-15-16-17-18.026.png;extended-child-pose;Extended Child’s Pose;Utthita Balasana;Utthita Balasana;An extended variation of Child’s Pose.;This variation deepens the stretch along the spine and shoulders while maintaining a sense of rest.;Stretches spine|Opens shoulders|Calms nervous system;Avoid shoulder strain;Shoulder injuries;Reach arms forward|Hips to heels|Fold;Lengthen side body|Relax head;Place block under chest;Side stretch variation;kneeling|restorative|stretch;yoga mat;beginner;kneeling;spine;shoulders|back;60;false;true;true;true;published;Extended Child’s Pose;A deeper stretch in Child’s Pose.;Yoga practitioner in Extended Child’s Pose.;
FLOW-15-16-17-18.027.png;lion-pose;Lion Pose;Simhasana;Simhasana;A cleansing pose using breath and facial release.;Lion Pose releases facial tension and stimulates the throat through expressive breath.;Releases tension|Stimulates throat|Boosts energy;Avoid jaw strain;TMJ disorders;Sit on heels|Inhale|Exhale with tongue out;Relax face|Engage breath;Gentle exhale;Soft lion variation;kneeling|breath|release;yoga mat;beginner;kneeling;face;throat|breath;15;false;true;false;true;published;Lion Pose (Simhasana);A playful pose to release tension.;Yoga practitioner practicing Lion Pose.;
FLOW-15-16-17-18.028.png;neutral-kneeling-breathing;Kneeling Breath Awareness;Kneeling Breath Awareness;Vajrasana;A kneeling posture focused on breath awareness.;This pose encourages conscious breathing and nervous system regulation.;Improves breath awareness|Calms mind;Maintain upright posture;Knee pain;Sit tall|Hands on thighs|Observe breath;Relax shoulders|Soften gaze;Sit on cushion;Eyes closed variation;kneeling|breath|meditation;yoga mat;beginner;kneeling;breath;mind|spine;60;false;true;true;true;published;Kneeling Breath Awareness;A simple kneeling posture for mindful breathing.;Yoga practitioner seated in kneeling breath awareness.;
FLOW-15-16-17-18.029.png;seated-kneeling-rounding;Seated Kneeling Rounding;Seated Spinal Flexion;Vajrasana;A gentle spinal rounding in a kneeling seat.;This movement releases the upper back and neck while maintaining grounding through the legs.;Releases back|Improves mobility;Avoid forcing flexion;Spinal disc issues;Exhale|Round spine|Chin toward chest;Engage core gently|Relax arms;Reduce range;Gentle rounding;kneeling|spine|mobility;yoga mat;beginner;kneeling;spine;neck|back;20;false;true;false;true;published;Seated Kneeling Rounding;A gentle kneeling spinal flexion.;Yoga practitioner performing kneeling spinal rounding.;
FLOW-15-16-17-18.030.png;seated-kneeling-neutral;Seated Kneeling Neutral;Neutral Vajrasana;Vajrasana;A neutral kneeling position to reset the spine.;This posture restores balance after spinal movements and supports mindful stillness.;Resets posture|Encourages calm;Avoid tension;Knee pain;Sit upright|Hands relaxed|Spine neutral;Soften breath|Relax jaw;Use bolster;Resting neutral kneeling;kneeling|neutral|grounding;yoga mat;beginner;kneeling;spine;mind|breath;30;false;true;true;true;published;Seated Kneeling Neutral Pose;A neutral kneeling pose for integration.;Yoga practitioner seated in neutral kneeling pose.;
