poses-11-20-fixed
image_original_filename;slug;english_name;sanskrit_name;sanskrit_name_simplified;short_description;description;benefits;cautions;contraindications;step_by_step;alignment_cues;modifications;variations;tags;equipment;difficulty;pose_type;primary_focus;secondary_focus;duration_hint_seconds;is_peak_pose;is_warmup;is_cooldown;is_bilateral;status;meta_title;meta_description;image_alt;image_alt
FLOW-15-16-17-18.091.png;boat-pose-basic;Boat Pose;Navasana;Navasana;A classic core-strengthening seated balance.;This foundational boat pose builds core strength and balance while encouraging spinal length.;Strengthens core|Improves balance|Builds focus;Avoid rounding spine|Do not strain neck;Lower back pain|Hip flexor strain;Balance on sit bones|Lift legs|Reach arms forward;Lengthen spine|Engage core;Keep knees bent;Bent-knee boat;seated|balance|core;yoga mat;beginner;seated;core;hips|spine;30;false;false;false;true;published;Boat Pose (Navasana) Guide;Learn the fundamentals of Boat Pose for core strength.;Yoga practitioner performing Boat Pose.;
FLOW-15-16-17-18.092.png;boat-pose-hands-back;Boat Pose Hands Back;Boat Pose Hands Back;Navasana Variation;A supported boat pose variation using the hands.;This variation reduces core load while maintaining balance and posture awareness.;Supports balance|Builds awareness|Reduces strain;Avoid collapsing chest;Wrist pain|Shoulder injury;Lean back slightly|Place hands behind hips|Lift legs;Keep chest open|Engage core;Bend knees;Supported boat;seated|balance|support;yoga mat;beginner;seated;core;arms|spine;30;false;false;false;true;published;Supported Boat Pose;A gentle boat pose variation with hand support.;Yoga practitioner in supported boat pose.;
FLOW-15-16-17-18.093.png;boat-pose-arm-lift;Boat Pose Arms Up;Boat Pose Arms Up;Navasana Arms Up;A challenging boat pose with arms lifted overhead.;This variation increases core engagement and shoulder stability.;Strengthens core|Challenges balance|Builds endurance;Avoid arching lower back;Lower back pain|Shoulder issues;Lift legs|Raise arms overhead|Balance steadily;Draw ribs in|Relax neck;Lower arms;Overhead arm boat;seated|balance|core;yoga mat;intermediate;seated;core;shoulders|spine;35;false;false;false;true;published;Boat Pose Arms Up;Advance your Boat Pose with arms lifted.;Yoga practitioner holding arms overhead in Boat Pose.;Yoga practitioner performing Staff Pose.
FLOW-15-16-17-18.094.png;boat-pose-full;Full Boat Pose;Full Boat Pose;Paripurna Navasana;An advanced full expression of Boat Pose.;This pose demands strong core activation and controlled balance.;Builds strength|Improves coordination|Enhances focus;Avoid tension in neck;Lower back pain;Straighten legs|Extend arms|Balance on sit bones;Engage deep core|Soften face;Keep knees bent;Half boat;seated|balance|core;yoga mat;intermediate;seated;core;hips|spine;40;false;false;false;true;published;Full Boat Pose Guide;Explore the full expression of Boat Pose.;Yoga practitioner in Full Boat Pose.;
FLOW-15-16-17-18.095.png;boat-pose-hold-feet;Boat Pose Hold Feet;Boat Pose Hold Feet;Ubhaya Padangusthasana Prep;A seated balance holding the feet.;This pose combines flexibility and core strength.;Improves balance|Strengthens core|Enhances flexibility;Avoid locking knees;Hamstring strain;Hold feet|Lift legs|Balance upright;Lengthen spine|Breathe steadily;Use strap;Foot-hold balance;seated|balance|core;yoga mat;intermediate;seated;core;hamstrings|spine;40;false;false;false;true;published;Boat Pose Holding Feet;A balance pose combining strength and flexibility.;Yoga practitioner holding feet in a seated balance.;
FLOW-15-16-17-18.096.png;boat-pose-open-legs;Boat Pose Open Legs;Boat Pose Open Legs;Ubhaya Padangusthasana;A wide-leg seated balance pose.;This pose challenges balance while opening the hips and hamstrings.;Improves flexibility|Builds strength|Enhances focus;Avoid forcing leg separation;Hamstring injury|Hip pain;Lift legs|Hold feet|Open legs;Engage core|Sit tall;Bend knees;Wide-leg balance;seated|balance|flexibility;yoga mat;advanced;seated;core;hips|hamstrings;45;false;false;false;true;published;Wide-Leg Boat Pose;A challenging wide-leg seated balance.;Yoga practitioner in wide-leg boat pose.;
FLOW-15-16-17-18.097.png;boat-pose-prayer;Boat Pose Prayer;Boat Pose Prayer;Navasana Prayer;A boat pose variation with hands in prayer.;This variation adds an element of focus and control.;Enhances balance|Improves concentration|Builds core;Avoid collapsing chest;Lower back pain;Balance on sit bones|Bring hands to heart;Lift chest|Engage core;Hands on thighs;Prayer boat;seated|balance|focus;yoga mat;beginner;seated;core;mind|spine;30;false;false;false;true;published;Boat Pose with Prayer Hands;A centering variation of Boat Pose.;Yoga practitioner in Boat Pose with prayer hands.;
FLOW-15-16-17-18.098.png;boat-pose-leg-extend;Boat Pose One Leg Extended;Boat Pose One Leg Extended;Navasana One Leg;A one-leg extended boat pose variation.;This asymmetrical balance improves stability and control.;Builds strength|Improves balance|Enhances coordination;Avoid twisting pelvis;Hip flexor strain;Extend one leg|Keep other bent|Balance;Stabilize core|Relax shoulders;Alternate sides;Single-leg boat;seated|balance|core;yoga mat;intermediate;seated;core;hips|spine;35;false;false;false;true;published;One-Leg Boat Pose;A balanced variation of Boat Pose.;Yoga practitioner performing one-leg boat pose.;
FLOW-15-16-17-18.099.png;boat-pose-hands-behind-head;Boat Pose Hands Behind Head;Boat Pose Hands Behind Head;Navasana Crunch;A core-intensive boat pose variation.;This variation increases abdominal engagement.;Strengthens abs|Builds endurance|Improves control;Avoid pulling neck;Neck pain|Lower back pain;Hands behind head|Lift legs|Balance;Keep elbows wide|Engage core;Hands forward;Core crunch boat;seated|core|strength;yoga mat;advanced;seated;core;abs|spine;40;false;false;false;true;published;Boat Pose Crunch Variation;An advanced core-focused boat pose.;Yoga practitioner in boat pose with hands behind head.;
FLOW-15-16-17-18.100.png;reclined-knee-hug;Reclined Knee Hug;Apanasana;Apanasana;A gentle reclined pose hugging the knee to chest.;This pose releases tension in the lower back and hips.;Relieves tension|Supports digestion|Calms nervous system;Move gently;Recent hip surgery;Lie on back|Hug knee to chest;Relax shoulders|Breathe deeply;Hug both knees;Supine knee hug;supine|restorative|release;yoga mat;beginner;supine;lower back;hips|spine;45;false;true;true;true;published;Reclined Knee Hug Pose;A calming supine pose for release.;Yoga practitioner hugging knee to chest on the mat.;
