poses-11-20-fixed
image_original_filename;slug;english_name;sanskrit_name;sanskrit_name_simplified;short_description;description;benefits;cautions;contraindications;step_by_step;alignment_cues;modifications;variations;tags;equipment;difficulty;pose_type;primary_focus;secondary_focus;duration_hint_seconds;is_peak_pose;is_warmup;is_cooldown;is_bilateral;status;meta_title;meta_description;image_alt;image_alt
FLOW-15-16-17-18.081.png;boat-pose-arms-up;Boat Pose Arms Up;Navasana;Navasana;A core-strengthening balance with arms lifted.;This variation of Boat Pose challenges balance while strengthening the core and improving posture.;Strengthens core|Improves balance|Builds focus;Avoid collapsing chest|Do not strain neck;Lower back pain|Hip flexor injury;Lift legs|Raise arms overhead|Balance on sit bones;Engage core|Lengthen spine;Bend knees|Keep hands forward;Supported boat pose;seated|core|balance;yoga mat;intermediate;seated;core;hips|spine;35;false;false;false;true;published;Boat Pose Arms Up Guide;A strong core-focused boat pose variation.;Yoga practitioner performing Boat Pose with arms raised.;
FLOW-15-16-17-18.082.png;boat-pose-low-arms;Low Boat Pose;Ardha Navasana;Ardha Navasana;A low variation of Boat Pose emphasizing core control.;This pose strengthens deep abdominal muscles while maintaining stability and breath awareness.;Strengthens abs|Builds endurance|Improves stability;Do not arch lower back;Lower back pain|Neck issues;Lean back slightly|Extend legs|Lower arms;Keep core engaged|Gaze forward;Bend knees|Support hands;Bent-knee low boat;seated|core|strength;yoga mat;intermediate;seated;core;abdomen|hips;30;false;false;false;true;published;Low Boat Pose Guide;Learn proper alignment for Low Boat Pose.;Yoga practitioner holding Low Boat Pose.;
FLOW-15-16-17-18.083.png;boat-pose-hold;Boat Pose Hold;Navasana Hold;Navasana;A sustained boat pose to build core endurance.;Holding this pose increases abdominal strength and mental focus.;Builds endurance|Strengthens core|Improves focus;Avoid holding breath;Lower back pain;Balance on sit bones|Hold position;Steady breath|Firm core;Shorten hold;Short hold variation;seated|core|endurance;yoga mat;intermediate;seated;core;spine|hips;40;false;false;false;true;published;Boat Pose Hold Guide;A sustained core-strengthening pose.;Yoga practitioner holding Boat Pose.;Yoga practitioner performing Staff Pose.
FLOW-15-16-17-18.084.png;boat-pose-extended-legs;Extended Leg Boat Pose;Paripurna Navasana;Paripurna Navasana;A full expression of Boat Pose with extended legs.;This pose deeply engages the core and hip flexors while improving balance.;Strengthens core|Improves balance|Builds strength;Do not round spine;Lower back pain|Hip flexor strain;Extend legs|Lift chest|Balance;Engage thighs|Relax shoulders;Bend knees;Bent-knee boat;seated|core|balance;yoga mat;advanced;seated;core;hips|spine;40;false;false;false;true;published;Extended Leg Boat Pose Guide;The full version of Boat Pose for core strength.;Yoga practitioner performing Extended Leg Boat Pose.;
FLOW-15-16-17-18.085.png;boat-pose-supported-arms;Supported Boat Pose;Supported Navasana;Supported Navasana;A supported boat pose using arms for balance.;This variation reduces strain while maintaining core engagement.;Strengthens core|Supports balance|Improves posture;Avoid leaning too far back;Lower back pain;Hands support floor|Lift legs;Engage core gently;Keep one foot down;One-foot support;seated|core|support;yoga mat;beginner;seated;core;posture|hips;30;false;false;false;true;published;Supported Boat Pose Guide;A beginner-friendly boat pose variation.;Yoga practitioner in Supported Boat Pose.;
FLOW-15-16-17-18.086.png;boat-pose-single-leg;Single Leg Boat Pose;Eka Pada Navasana;Eka Pada Navasana;A boat pose variation lifting one leg at a time.;This asymmetrical pose improves balance and core coordination.;Improves balance|Strengthens core|Enhances control;Switch sides evenly;Lower back pain;Lift one leg|Balance;Engage obliques;Keep other foot down;Alternating legs;seated|core|balance;yoga mat;intermediate;seated;core;hips|obliques;30;false;false;false;true;published;Single Leg Boat Pose Guide;A one-legged variation of Boat Pose.;Yoga practitioner performing Single Leg Boat Pose.;
FLOW-15-16-17-18.087.png;boat-pose-leg-hold;Boat Pose Leg Hold;Navasana Leg Hold;Navasana;A variation holding the legs for added stability.;This pose increases core activation and control.;Strengthens core|Improves control|Builds focus;Avoid pulling neck forward;Lower back pain;Hold legs|Balance;Keep spine long;Release hands;Hands-free version;seated|core|control;yoga mat;intermediate;seated;core;spine|hips;35;false;false;false;true;published;Boat Pose Leg Hold Guide;A controlled boat pose with leg support.;Yoga practitioner holding legs in Boat Pose.;
FLOW-15-16-17-18.088.png;boat-pose-open-arms;Open Arm Boat Pose;Open Arm Navasana;Open Arm Navasana;A balancing boat pose with arms extended outward.;This variation challenges balance and coordination.;Improves balance|Strengthens core|Enhances coordination;Do not collapse chest;Lower back pain;Extend arms|Lift legs;Steady gaze|Firm core;Keep hands forward;Arms forward variation;seated|core|balance;yoga mat;intermediate;seated;core;shoulders|hips;35;false;false;false;true;published;Open Arm Boat Pose Guide;An open-arm variation of Boat Pose.;Yoga practitioner performing Open Arm Boat Pose.;
FLOW-15-16-17-18.089.png;boat-pose-extended-hold;Extended Boat Hold;Extended Navasana Hold;Extended Navasana;A longer hold of extended Boat Pose.;This pose builds strength, endurance, and mental resilience.;Builds endurance|Strengthens core|Improves focus;Maintain breath;Lower back pain;Hold extended legs|Balance;Steady breathing;Shorten hold;Short hold version;seated|core|endurance;yoga mat;advanced;seated;core;abdomen|spine;45;false;false;false;true;published;Extended Boat Hold Guide;An endurance-based Boat Pose variation.;Yoga practitioner holding Extended Boat Pose.;
FLOW-15-16-17-18.090.png;boat-pose-release;Boat Pose Release;Navasana Release;Navasana;A gentle release following Boat Pose.;This posture allows the core to relax while maintaining awareness.;Releases tension|Encourages recovery|Promotes calm;Move slowly;Lower back pain;Lower legs|Sit upright;Relax breath;Hug knees;Knees-to-chest;seated|recovery|core;yoga mat;beginner;seated;core;spine|mind;20;false;true;true;true;published;Boat Pose Release Guide;A calming release after core work.;Yoga practitioner releasing from Boat Pose.;
